SAMPLE_KEY,PLATE_ID,WELL_POSITION,SITE,CPD_NAME,CPD_NAME_TYPE,SMILES,INCHIKEY,IMG_ERSyto,IMG_ERSytoBleed,IMG_Hoechst,IMG_Mito,IMG_Ph_golgi
P102785-A09-7,P102785,A09,7,CBK293873,Skepinone-L,C1CN(CCN1)c1ccc(cc1)-c1cnc2c(cnn2c1)-c1cccc2ncccc12,BBDGBGOVJPEFBT-UHFFFAOYSA-N,A09_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,A09_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,A09_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,A09_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,A09_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-A09-8,P102785,A09,8,CBK293873,Skepinone-L,C1CN(CCN1)c1ccc(cc1)-c1cnc2c(cnn2c1)-c1cccc2ncccc12,BBDGBGOVJPEFBT-UHFFFAOYSA-N,A09_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,A09_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,A09_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,A09_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,A09_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-A09-9,P102785,A09,9,CBK293873,Skepinone-L,C1CN(CCN1)c1ccc(cc1)-c1cnc2c(cnn2c1)-c1cccc2ncccc12,BBDGBGOVJPEFBT-UHFFFAOYSA-N,A09_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,A09_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,A09_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,A09_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,A09_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-A10-1,P102785,A10,1,CBK278009,Valrubicin,CCCCC(OCC([C@]1(O)CC2=C(C(O)=C3C(C4=C(C(C3=C2O)=O)C=CC=C4OC)=O)[C@@H](O[C@H]5C[C@H](NC(C(F)(F)F)=O)[C@H](O)[C@H](C)O5)C1)=O)=O,ZOCKGBMQLCSHFP-KQRAQHLDSA-N,A10_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,A10_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,A10_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,A10_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,A10_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
P102785-A10-2,P102785,A10,2,CBK278009,Valrubicin,CCCCC(OCC([C@]1(O)CC2=C(C(O)=C3C(C4=C(C(C3=C2O)=O)C=CC=C4OC)=O)[C@@H](O[C@H]5C[C@H](NC(C(F)(F)F)=O)[C@H](O)[C@H](C)O5)C1)=O)=O,ZOCKGBMQLCSHFP-KQRAQHLDSA-N,A10_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,A10_s2_x1_y0_Fluorescence_730_nm_Ex.tiff,A10_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,A10_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,A10_s2_x1_y0_Fluorescence_561_nm_Ex.tiff
P102785-A10-3,P102785,A10,3,CBK278009,Valrubicin,CCCCC(OCC([C@]1(O)CC2=C(C(O)=C3C(C4=C(C(C3=C2O)=O)C=CC=C4OC)=O)[C@@H](O[C@H]5C[C@H](NC(C(F)(F)F)=O)[C@H](O)[C@H](C)O5)C1)=O)=O,ZOCKGBMQLCSHFP-KQRAQHLDSA-N,A10_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,A10_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,A10_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,A10_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,A10_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-A10-4,P102785,A10,4,CBK278009,Valrubicin,CCCCC(OCC([C@]1(O)CC2=C(C(O)=C3C(C4=C(C(C3=C2O)=O)C=CC=C4OC)=O)[C@@H](O[C@H]5C[C@H](NC(C(F)(F)F)=O)[C@H](O)[C@H](C)O5)C1)=O)=O,ZOCKGBMQLCSHFP-KQRAQHLDSA-N,A10_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,A10_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,A10_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,A10_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,A10_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-A10-5,P102785,A10,5,CBK278009,Valrubicin,CCCCC(OCC([C@]1(O)CC2=C(C(O)=C3C(C4=C(C(C3=C2O)=O)C=CC=C4OC)=O)[C@@H](O[C@H]5C[C@H](NC(C(F)(F)F)=O)[C@H](O)[C@H](C)O5)C1)=O)=O,ZOCKGBMQLCSHFP-KQRAQHLDSA-N,A10_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,A10_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,A10_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,A10_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,A10_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-A10-6,P102785,A10,6,CBK278009,Valrubicin,CCCCC(OCC([C@]1(O)CC2=C(C(O)=C3C(C4=C(C(C3=C2O)=O)C=CC=C4OC)=O)[C@@H](O[C@H]5C[C@H](NC(C(F)(F)F)=O)[C@H](O)[C@H](C)O5)C1)=O)=O,ZOCKGBMQLCSHFP-KQRAQHLDSA-N,A10_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,A10_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,A10_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,A10_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,A10_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-A10-7,P102785,A10,7,CBK278009,Valrubicin,CCCCC(OCC([C@]1(O)CC2=C(C(O)=C3C(C4=C(C(C3=C2O)=O)C=CC=C4OC)=O)[C@@H](O[C@H]5C[C@H](NC(C(F)(F)F)=O)[C@H](O)[C@H](C)O5)C1)=O)=O,ZOCKGBMQLCSHFP-KQRAQHLDSA-N,A10_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,A10_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,A10_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,A10_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,A10_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-A10-8,P102785,A10,8,CBK278009,Valrubicin,CCCCC(OCC([C@]1(O)CC2=C(C(O)=C3C(C4=C(C(C3=C2O)=O)C=CC=C4OC)=O)[C@@H](O[C@H]5C[C@H](NC(C(F)(F)F)=O)[C@H](O)[C@H](C)O5)C1)=O)=O,ZOCKGBMQLCSHFP-KQRAQHLDSA-N,A10_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,A10_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,A10_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,A10_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,A10_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-A10-9,P102785,A10,9,CBK278009,Valrubicin,CCCCC(OCC([C@]1(O)CC2=C(C(O)=C3C(C4=C(C(C3=C2O)=O)C=CC=C4OC)=O)[C@@H](O[C@H]5C[C@H](NC(C(F)(F)F)=O)[C@H](O)[C@H](C)O5)C1)=O)=O,ZOCKGBMQLCSHFP-KQRAQHLDSA-N,A10_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,A10_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,A10_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,A10_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,A10_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-A13-1,P102785,A13,1,CBK308753,KH-CB19,O=C(C(N1C)=C(/C(C#N)=C\N)C2=C1C(Cl)=C(Cl)C=C2)OCC,CXJCGSPAPOTTSF-VURMDHGXSA-N,A13_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,A13_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,A13_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,A13_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,A13_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
P102785-A13-2,P102785,A13,2,CBK308753,KH-CB19,O=C(C(N1C)=C(/C(C#N)=C\N)C2=C1C(Cl)=C(Cl)C=C2)OCC,CXJCGSPAPOTTSF-VURMDHGXSA-N,A13_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,A13_s2_x1_y0_Fluorescence_730_nm_Ex.tiff,A13_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,A13_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,A13_s2_x1_y0_Fluorescence_561_nm_Ex.tiff
P102785-A13-3,P102785,A13,3,CBK308753,KH-CB19,O=C(C(N1C)=C(/C(C#N)=C\N)C2=C1C(Cl)=C(Cl)C=C2)OCC,CXJCGSPAPOTTSF-VURMDHGXSA-N,A13_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,A13_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,A13_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,A13_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,A13_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-A13-4,P102785,A13,4,CBK308753,KH-CB19,O=C(C(N1C)=C(/C(C#N)=C\N)C2=C1C(Cl)=C(Cl)C=C2)OCC,CXJCGSPAPOTTSF-VURMDHGXSA-N,A13_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,A13_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,A13_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,A13_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,A13_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-A13-5,P102785,A13,5,CBK308753,KH-CB19,O=C(C(N1C)=C(/C(C#N)=C\N)C2=C1C(Cl)=C(Cl)C=C2)OCC,CXJCGSPAPOTTSF-VURMDHGXSA-N,A13_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,A13_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,A13_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,A13_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,A13_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-A13-6,P102785,A13,6,CBK308753,KH-CB19,O=C(C(N1C)=C(/C(C#N)=C\N)C2=C1C(Cl)=C(Cl)C=C2)OCC,CXJCGSPAPOTTSF-VURMDHGXSA-N,A13_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,A13_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,A13_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,A13_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,A13_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-A13-7,P102785,A13,7,CBK308753,KH-CB19,O=C(C(N1C)=C(/C(C#N)=C\N)C2=C1C(Cl)=C(Cl)C=C2)OCC,CXJCGSPAPOTTSF-VURMDHGXSA-N,A13_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,A13_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,A13_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,A13_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,A13_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-A13-8,P102785,A13,8,CBK308753,KH-CB19,O=C(C(N1C)=C(/C(C#N)=C\N)C2=C1C(Cl)=C(Cl)C=C2)OCC,CXJCGSPAPOTTSF-VURMDHGXSA-N,A13_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,A13_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,A13_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,A13_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,A13_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-A13-9,P102785,A13,9,CBK308753,KH-CB19,O=C(C(N1C)=C(/C(C#N)=C\N)C2=C1C(Cl)=C(Cl)C=C2)OCC,CXJCGSPAPOTTSF-VURMDHGXSA-N,A13_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,A13_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,A13_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,A13_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,A13_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-A17-1,P102785,A17,1,CBK293908,Filgotinib,O=C(C1CC1)NC2=NN3C(C4=CC=C(CN5CCS(CC5)(=O)=O)C=C4)=CC=CC3=N2,RIJLVEAXPNLDTC-UHFFFAOYSA-N,A17_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,A17_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,A17_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,A17_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,A17_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
P102785-A17-2,P102785,A17,2,CBK293908,Filgotinib,O=C(C1CC1)NC2=NN3C(C4=CC=C(CN5CCS(CC5)(=O)=O)C=C4)=CC=CC3=N2,RIJLVEAXPNLDTC-UHFFFAOYSA-N,A17_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,A17_s2_x1_y0_Fluorescence_730_nm_Ex.tiff,A17_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,A17_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,A17_s2_x1_y0_Fluorescence_561_nm_Ex.tiff
P102785-A17-3,P102785,A17,3,CBK293908,Filgotinib,O=C(C1CC1)NC2=NN3C(C4=CC=C(CN5CCS(CC5)(=O)=O)C=C4)=CC=CC3=N2,RIJLVEAXPNLDTC-UHFFFAOYSA-N,A17_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,A17_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,A17_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,A17_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,A17_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-A17-4,P102785,A17,4,CBK293908,Filgotinib,O=C(C1CC1)NC2=NN3C(C4=CC=C(CN5CCS(CC5)(=O)=O)C=C4)=CC=CC3=N2,RIJLVEAXPNLDTC-UHFFFAOYSA-N,A17_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,A17_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,A17_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,A17_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,A17_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-A17-5,P102785,A17,5,CBK293908,Filgotinib,O=C(C1CC1)NC2=NN3C(C4=CC=C(CN5CCS(CC5)(=O)=O)C=C4)=CC=CC3=N2,RIJLVEAXPNLDTC-UHFFFAOYSA-N,A17_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,A17_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,A17_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,A17_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,A17_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-A17-6,P102785,A17,6,CBK293908,Filgotinib,O=C(C1CC1)NC2=NN3C(C4=CC=C(CN5CCS(CC5)(=O)=O)C=C4)=CC=CC3=N2,RIJLVEAXPNLDTC-UHFFFAOYSA-N,A17_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,A17_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,A17_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,A17_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,A17_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-A17-7,P102785,A17,7,CBK293908,Filgotinib,O=C(C1CC1)NC2=NN3C(C4=CC=C(CN5CCS(CC5)(=O)=O)C=C4)=CC=CC3=N2,RIJLVEAXPNLDTC-UHFFFAOYSA-N,A17_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,A17_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,A17_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,A17_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,A17_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-A17-8,P102785,A17,8,CBK293908,Filgotinib,O=C(C1CC1)NC2=NN3C(C4=CC=C(CN5CCS(CC5)(=O)=O)C=C4)=CC=CC3=N2,RIJLVEAXPNLDTC-UHFFFAOYSA-N,A17_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,A17_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,A17_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,A17_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,A17_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-A17-9,P102785,A17,9,CBK293908,Filgotinib,O=C(C1CC1)NC2=NN3C(C4=CC=C(CN5CCS(CC5)(=O)=O)C=C4)=CC=CC3=N2,RIJLVEAXPNLDTC-UHFFFAOYSA-N,A17_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,A17_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,A17_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,A17_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,A17_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-A18-1,P102785,A18,1,CBK041247,GW 5074,OC(C(Br)=C1)=C(Br)C=C1/C=C(C2=CC(I)=CC=C2N3)\C3=O,LMXYVLFTZRPNRV-KMKOMSMNSA-N,A18_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,A18_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,A18_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,A18_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,A18_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
P102785-A18-2,P102785,A18,2,CBK041247,GW 5074,OC(C(Br)=C1)=C(Br)C=C1/C=C(C2=CC(I)=CC=C2N3)\C3=O,LMXYVLFTZRPNRV-KMKOMSMNSA-N,A18_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,A18_s2_x1_y0_Fluorescence_730_nm_Ex.tiff,A18_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,A18_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,A18_s2_x1_y0_Fluorescence_561_nm_Ex.tiff
P102785-A18-3,P102785,A18,3,CBK041247,GW 5074,OC(C(Br)=C1)=C(Br)C=C1/C=C(C2=CC(I)=CC=C2N3)\C3=O,LMXYVLFTZRPNRV-KMKOMSMNSA-N,A18_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,A18_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,A18_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,A18_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,A18_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-A18-4,P102785,A18,4,CBK041247,GW 5074,OC(C(Br)=C1)=C(Br)C=C1/C=C(C2=CC(I)=CC=C2N3)\C3=O,LMXYVLFTZRPNRV-KMKOMSMNSA-N,A18_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,A18_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,A18_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,A18_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,A18_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-A18-5,P102785,A18,5,CBK041247,GW 5074,OC(C(Br)=C1)=C(Br)C=C1/C=C(C2=CC(I)=CC=C2N3)\C3=O,LMXYVLFTZRPNRV-KMKOMSMNSA-N,A18_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,A18_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,A18_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,A18_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,A18_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-A18-6,P102785,A18,6,CBK041247,GW 5074,OC(C(Br)=C1)=C(Br)C=C1/C=C(C2=CC(I)=CC=C2N3)\C3=O,LMXYVLFTZRPNRV-KMKOMSMNSA-N,A18_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,A18_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,A18_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,A18_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,A18_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-A18-7,P102785,A18,7,CBK041247,GW 5074,OC(C(Br)=C1)=C(Br)C=C1/C=C(C2=CC(I)=CC=C2N3)\C3=O,LMXYVLFTZRPNRV-KMKOMSMNSA-N,A18_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,A18_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,A18_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,A18_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,A18_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-A18-8,P102785,A18,8,CBK041247,GW 5074,OC(C(Br)=C1)=C(Br)C=C1/C=C(C2=CC(I)=CC=C2N3)\C3=O,LMXYVLFTZRPNRV-KMKOMSMNSA-N,A18_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,A18_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,A18_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,A18_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,A18_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-A18-9,P102785,A18,9,CBK041247,GW 5074,OC(C(Br)=C1)=C(Br)C=C1/C=C(C2=CC(I)=CC=C2N3)\C3=O,LMXYVLFTZRPNRV-KMKOMSMNSA-N,A18_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,A18_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,A18_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,A18_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,A18_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-A19-1,P102785,A19,1,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_A19_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,P102785_A19_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,P102785_A19_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,P102785_A19_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,P102785_A19_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
P102785-A19-2,P102785,A19,2,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_A19_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,P102785_A19_s2_x1_y0_Fluorescence_730_nm_Ex.tiff,P102785_A19_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,P102785_A19_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,P102785_A19_s2_x1_y0_Fluorescence_561_nm_Ex.tiff
P102785-A19-3,P102785,A19,3,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_A19_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,P102785_A19_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,P102785_A19_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,P102785_A19_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,P102785_A19_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-A19-4,P102785,A19,4,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_A19_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,P102785_A19_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,P102785_A19_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,P102785_A19_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,P102785_A19_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-A19-5,P102785,A19,5,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_A19_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,P102785_A19_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,P102785_A19_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,P102785_A19_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,P102785_A19_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-A19-6,P102785,A19,6,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_A19_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,P102785_A19_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,P102785_A19_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,P102785_A19_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,P102785_A19_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-A19-7,P102785,A19,7,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_A19_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,P102785_A19_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,P102785_A19_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,P102785_A19_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,P102785_A19_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-A19-8,P102785,A19,8,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_A19_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,P102785_A19_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,P102785_A19_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,P102785_A19_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,P102785_A19_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-A19-9,P102785,A19,9,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_A19_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,P102785_A19_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,P102785_A19_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,P102785_A19_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,P102785_A19_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-A21-1,P102785,A21,1,CBK308702,BMS 564929,N#CC1=CC=C(N(C(N2[C@@]3([H])[C@H](O)CC2)=O)C3=O)C(C)=C1Cl,KEJORAMIZFOODM-PWSUYJOCSA-N,A21_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,A21_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,A21_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,A21_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,A21_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
